"Datum","Standort","Parameter","Intervall","Einheit","Wert","Status"
"2026-02-27T00:00+0100","Zch_Rosengartenstrasse","T_max_h1","d1","°C",18.12,"provisorisch"
"2026-02-27T00:00+0100","Zch_Rosengartenstrasse","p","d1","hPa",970.89,"provisorisch"
"2026-02-27T00:00+0100","Zch_Schimmelstrasse","RainDur","d1","min",0.0,"provisorisch"
"2026-02-27T00:00+0100","Zch_Schimmelstrasse","T","d1","°C",10.68,"provisorisch"
"2026-02-27T00:00+0100","Zch_Schimmelstrasse","T_max_h1","d1","°C",17.65,"provisorisch"
"2026-02-27T00:00+0100","Zch_Schimmelstrasse","p","d1","hPa",973.38,"provisorisch"
"2026-02-27T00:00+0100","Zch_Stampfenbachstrasse","RainDur","d1","min",0.0,"provisorisch"
"2026-02-27T00:00+0100","Zch_Stampfenbachstrasse","StrGlo","d1","W/m2",159.62,"provisorisch"
"2026-02-27T00:00+0100","Zch_Stampfenbachstrasse","T","d1","°C",11.43,"provisorisch"
"2026-02-27T00:00+0100","Zch_Stampfenbachstrasse","T_max_h1","d1","°C",18.19,"provisorisch"
"2026-02-27T00:00+0100","Zch_Stampfenbachstrasse","p","d1","hPa",970.82,"provisorisch"
"2026-02-28T00:00+0100","Zch_Heubeeribüel","T","d1","°C",8.75,"provisorisch"
"2026-02-28T00:00+0100","Zch_Heubeeribüel","T_max_h1","d1","°C",10.68,"provisorisch"
"2026-02-28T00:00+0100","Zch_Heubeeribüel","p","d1","hPa",951.91,"provisorisch"
"2026-02-28T00:00+0100","Zch_Rosengartenstrasse","RainDur","d1","min",0.43,"provisorisch"
"2026-02-28T00:00+0100","Zch_Rosengartenstrasse","T","d1","°C",9.13,"provisorisch"
"2026-02-28T00:00+0100","Zch_Rosengartenstrasse","T_max_h1","d1","°C",11.95,"provisorisch"
"2026-02-28T00:00+0100","Zch_Rosengartenstrasse","p","d1","hPa",972.22,"provisorisch"
"2026-02-28T00:00+0100","Zch_Schimmelstrasse","RainDur","d1","min",0.03,"provisorisch"
"2026-02-28T00:00+0100","Zch_Schimmelstrasse","T","d1","°C",9.23,"provisorisch"
"2026-02-28T00:00+0100","Zch_Schimmelstrasse","T_max_h1","d1","°C",12.19,"provisorisch"
"2026-02-28T00:00+0100","Zch_Schimmelstrasse","p","d1","hPa",974.7,"provisorisch"
"2026-02-28T00:00+0100","Zch_Stampfenbachstrasse","RainDur","d1","min",0.0,"provisorisch"
"2026-02-28T00:00+0100","Zch_Stampfenbachstrasse","StrGlo","d1","W/m2",63.3,"provisorisch"
"2026-02-28T00:00+0100","Zch_Stampfenbachstrasse","T","d1","°C",9.46,"provisorisch"
"2026-02-28T00:00+0100","Zch_Stampfenbachstrasse","T_max_h1","d1","°C",12.07,"provisorisch"
"2026-02-28T00:00+0100","Zch_Stampfenbachstrasse","p","d1","hPa",972.15,"provisorisch"
"2026-03-01T00:00+0100","Zch_Heubeeribüel","T","d1","°C",6.73,"provisorisch"
"2026-03-01T00:00+0100","Zch_Heubeeribüel","T_max_h1","d1","°C",8.58,"provisorisch"
"2026-03-01T00:00+0100","Zch_Heubeeribüel","p","d1","hPa",953.68,"provisorisch"
"2026-03-01T00:00+0100","Zch_Rosengartenstrasse","RainDur","d1","min",0.57,"provisorisch"
"2026-03-01T00:00+0100","Zch_Rosengartenstrasse","T","d1","°C",8.45,"provisorisch"
"2026-03-01T00:00+0100","Zch_Rosengartenstrasse","T_max_h1","d1","°C",10.59,"provisorisch"
"2026-03-01T00:00+0100","Zch_Rosengartenstrasse","p","d1","hPa",974.16,"provisorisch"
"2026-03-01T00:00+0100","Zch_Schimmelstrasse","RainDur","d1","min",7.17,"provisorisch"
"2026-03-01T00:00+0100","Zch_Schimmelstrasse","T","d1","°C",9.17,"provisorisch"
"2026-03-01T00:00+0100","Zch_Schimmelstrasse","T_max_h1","d1","°C",11.34,"provisorisch"
"2026-03-01T00:00+0100","Zch_Schimmelstrasse","p","d1","hPa",976.61,"provisorisch"
"2026-03-01T00:00+0100","Zch_Stampfenbachstrasse","RainDur","d1","min",5.82,"provisorisch"
"2026-03-01T00:00+0100","Zch_Stampfenbachstrasse","StrGlo","d1","W/m2",59.46,"provisorisch"
"2026-03-01T00:00+0100","Zch_Stampfenbachstrasse","T","d1","°C",8.88,"provisorisch"
"2026-03-01T00:00+0100","Zch_Stampfenbachstrasse","T_max_h1","d1","°C",10.89,"provisorisch"
"2026-03-01T00:00+0100","Zch_Stampfenbachstrasse","p","d1","hPa",974.01,"provisorisch"
"2026-03-02T00:00+0100","Zch_Heubeeribüel","T","d1","°C",6.83,"provisorisch"
"2026-03-02T00:00+0100","Zch_Heubeeribüel","T_max_h1","d1","°C",11.69,"provisorisch"
"2026-03-02T00:00+0100","Zch_Heubeeribüel","p","d1","hPa",951.3,"provisorisch"
"2026-03-02T00:00+0100","Zch_Rosengartenstrasse","RainDur","d1","min",0.0,"provisorisch"
"2026-03-02T00:00+0100","Zch_Rosengartenstrasse","T","d1","°C",7.02,"provisorisch"
"2026-03-02T00:00+0100","Zch_Rosengartenstrasse","T_max_h1","d1","°C",13.36,"provisorisch"
"2026-03-02T00:00+0100","Zch_Rosengartenstrasse","p","d1","hPa",971.73,"provisorisch"
"2026-03-02T00:00+0100","Zch_Schimmelstrasse","RainDur","d1","min",0.0,"provisorisch"
"2026-03-02T00:00+0100","Zch_Schimmelstrasse","T","d1","°C",8.12,"provisorisch"
"2026-03-02T00:00+0100","Zch_Schimmelstrasse","T_max_h1","d1","°C",13.61,"provisorisch"
"2026-03-02T00:00+0100","Zch_Schimmelstrasse","p","d1","hPa",974.2,"provisorisch"
"2026-03-02T00:00+0100","Zch_Stampfenbachstrasse","RainDur","d1","min",0.0,"provisorisch"
"2026-03-02T00:00+0100","Zch_Stampfenbachstrasse","StrGlo","d1","W/m2",162.8,"provisorisch"
"2026-03-02T00:00+0100","Zch_Stampfenbachstrasse","T","d1","°C",7.7,"provisorisch"
"2026-03-02T00:00+0100","Zch_Stampfenbachstrasse","T_max_h1","d1","°C",13.31,"provisorisch"
"2026-03-02T00:00+0100","Zch_Stampfenbachstrasse","p","d1","hPa",971.62,"provisorisch"
"2026-03-03T00:00+0100","Zch_Heubeeribüel","T","d1","°C",8.6,"provisorisch"
"2026-03-03T00:00+0100","Zch_Heubeeribüel","T_max_h1","d1","°C",13.92,"provisorisch"
"2026-03-03T00:00+0100","Zch_Heubeeribüel","p","d1","hPa",953.9,"provisorisch"
"2026-03-03T00:00+0100","Zch_Rosengartenstrasse","RainDur","d1","min",0.0,"provisorisch"
"2026-03-03T00:00+0100","Zch_Rosengartenstrasse","T","d1","°C",8.97,"provisorisch"
"2026-03-03T00:00+0100","Zch_Rosengartenstrasse","T_max_h1","d1","°C",15.59,"provisorisch"
"2026-03-03T00:00+0100","Zch_Rosengartenstrasse","p","d1","hPa",974.29,"provisorisch"
"2026-03-03T00:00+0100","Zch_Schimmelstrasse","RainDur","d1","min",0.0,"provisorisch"
"2026-03-03T00:00+0100","Zch_Schimmelstrasse","T","d1","°C",9.45,"provisorisch"
"2026-03-03T00:00+0100","Zch_Schimmelstrasse","T_max_h1","d1","°C",15.65,"provisorisch"
"2026-03-03T00:00+0100","Zch_Schimmelstrasse","p","d1","hPa",976.74,"provisorisch"
"2026-03-03T00:00+0100","Zch_Stampfenbachstrasse","RainDur","d1","min",0.0,"provisorisch"
"2026-03-03T00:00+0100","Zch_Stampfenbachstrasse","StrGlo","d1","W/m2",167.61,"provisorisch"
"2026-03-03T00:00+0100","Zch_Stampfenbachstrasse","T","d1","°C",9.47,"provisorisch"
"2026-03-03T00:00+0100","Zch_Stampfenbachstrasse","T_max_h1","d1","°C",15.52,"provisorisch"
"2026-03-03T00:00+0100","Zch_Stampfenbachstrasse","p","d1","hPa",974.18,"provisorisch"
"2026-03-04T00:00+0100","Zch_Heubeeribüel","T","d1","°C",7.75,"provisorisch"
"2026-03-04T00:00+0100","Zch_Heubeeribüel","T_max_h1","d1","°C",12.32,"provisorisch"
"2026-03-04T00:00+0100","Zch_Heubeeribüel","p","d1","hPa",953.8,"provisorisch"
"2026-03-04T00:00+0100","Zch_Rosengartenstrasse","RainDur","d1","min",0.0,"provisorisch"
"2026-03-04T00:00+0100","Zch_Rosengartenstrasse","T","d1","°C",8.47,"provisorisch"
"2026-03-04T00:00+0100","Zch_Rosengartenstrasse","T_max_h1","d1","°C",13.8,"provisorisch"
"2026-03-04T00:00+0100","Zch_Rosengartenstrasse","p","d1","hPa",974.24,"provisorisch"
"2026-03-04T00:00+0100","Zch_Schimmelstrasse","RainDur","d1","min",0.0,"provisorisch"
"2026-03-04T00:00+0100","Zch_Schimmelstrasse","T","d1","°C",9.34,"provisorisch"
"2026-03-04T00:00+0100","Zch_Schimmelstrasse","T_max_h1","d1","°C",13.97,"provisorisch"
"2026-03-04T00:00+0100","Zch_Schimmelstrasse","p","d1","hPa",976.73,"provisorisch"
"2026-03-04T00:00+0100","Zch_Stampfenbachstrasse","RainDur","d1","min",0.0,"provisorisch"
"2026-03-04T00:00+0100","Zch_Stampfenbachstrasse","StrGlo","d1","W/m2",170.53,"provisorisch"
"2026-03-04T00:00+0100","Zch_Stampfenbachstrasse","T","d1","°C",8.99,"provisorisch"
"2026-03-04T00:00+0100","Zch_Stampfenbachstrasse","T_max_h1","d1","°C",13.89,"provisorisch"
"2026-03-04T00:00+0100","Zch_Stampfenbachstrasse","p","d1","hPa",974.09,"provisorisch"
"2026-03-05T00:00+0100","Zch_Heubeeribüel","T","d1","°C",7.54,"provisorisch"
"2026-03-05T00:00+0100","Zch_Heubeeribüel","T_max_h1","d1","°C",12.57,"provisorisch"
"2026-03-05T00:00+0100","Zch_Heubeeribüel","p","d1","hPa",949.92,"provisorisch"
"2026-03-05T00:00+0100","Zch_Rosengartenstrasse","RainDur","d1","min",0.0,"provisorisch"
"2026-03-05T00:00+0100","Zch_Rosengartenstrasse","T","d1","°C",8.33,"provisorisch"
"2026-03-05T00:00+0100","Zch_Rosengartenstrasse","T_max_h1","d1","°C",13.93,"provisorisch"
"2026-03-05T00:00+0100","Zch_Rosengartenstrasse","p","d1","hPa",970.32,"provisorisch"
"2026-03-05T00:00+0100","Zch_Schimmelstrasse","RainDur","d1","min",0.0,"provisorisch"
"2026-03-05T00:00+0100","Zch_Schimmelstrasse","T","d1","°C",9.29,"provisorisch"
"2026-03-05T00:00+0100","Zch_Schimmelstrasse","T_max_h1","d1","°C",14.25,"provisorisch"
"2026-03-05T00:00+0100","Zch_Schimmelstrasse","p","d1","hPa",972.79,"provisorisch"
"2026-03-05T00:00+0100","Zch_Stampfenbachstrasse","RainDur","d1","min",0.0,"provisorisch"
"2026-03-05T00:00+0100","Zch_Stampfenbachstrasse","StrGlo","d1","W/m2",162.7,"provisorisch"
"2026-03-05T00:00+0100","Zch_Stampfenbachstrasse","T","d1","°C",8.88,"provisorisch"
"2026-03-05T00:00+0100","Zch_Stampfenbachstrasse","T_max_h1","d1","°C",13.87,"provisorisch"
"2026-03-05T00:00+0100","Zch_Stampfenbachstrasse","p","d1","hPa",970.23,"provisorisch"
"2026-03-06T00:00+0100","Zch_Heubeeribüel","T","d1","°C",9.69,"provisorisch"
"2026-03-06T00:00+0100","Zch_Heubeeribüel","T_max_h1","d1","°C",14.65,"provisorisch"
"2026-03-06T00:00+0100","Zch_Heubeeribüel","p","d1","hPa",949.3,"provisorisch"
"2026-03-06T00:00+0100","Zch_Rosengartenstrasse","RainDur","d1","min",0.0,"provisorisch"
"2026-03-06T00:00+0100","Zch_Rosengartenstrasse","T","d1","°C",9.9,"provisorisch"
"2026-03-06T00:00+0100","Zch_Rosengartenstrasse","T_max_h1","d1","°C",16.34,"provisorisch"
"2026-03-06T00:00+0100","Zch_Rosengartenstrasse","p","d1","hPa",969.58,"provisorisch"
"2026-03-06T00:00+0100","Zch_Schimmelstrasse","RainDur","d1","min",0.17,"provisorisch"
"2026-03-06T00:00+0100","Zch_Schimmelstrasse","T","d1","°C",10.79,"provisorisch"
"2026-03-06T00:00+0100","Zch_Schimmelstrasse","T_max_h1","d1","°C",16.58,"provisorisch"
"2026-03-06T00:00+0100","Zch_Schimmelstrasse","p","d1","hPa",972.04,"provisorisch"
"2026-03-06T00:00+0100","Zch_Stampfenbachstrasse","RainDur","d1","min",0.0,"provisorisch"
"2026-03-06T00:00+0100","Zch_Stampfenbachstrasse","StrGlo","d1","W/m2",133.82,"provisorisch"
"2026-03-06T00:00+0100","Zch_Stampfenbachstrasse","T","d1","°C",10.42,"provisorisch"
"2026-03-06T00:00+0100","Zch_Stampfenbachstrasse","T_max_h1","d1","°C",16.3,"provisorisch"
"2026-03-06T00:00+0100","Zch_Stampfenbachstrasse","p","d1","hPa",969.55,"provisorisch"
"2026-03-07T00:00+0100","Zch_Heubeeribüel","T","d1","°C",10.18,"provisorisch"
"2026-03-07T00:00+0100","Zch_Heubeeribüel","T_max_h1","d1","°C",14.61,"provisorisch"
"2026-03-07T00:00+0100","Zch_Heubeeribüel","p","d1","hPa",951.47,"provisorisch"
"2026-03-07T00:00+0100","Zch_Rosengartenstrasse","RainDur","d1","min",0.0,"provisorisch"
"2026-03-07T00:00+0100","Zch_Rosengartenstrasse","T","d1","°C",10.41,"provisorisch"
"2026-03-07T00:00+0100","Zch_Rosengartenstrasse","T_max_h1","d1","°C",16.29,"provisorisch"
"2026-03-07T00:00+0100","Zch_Rosengartenstrasse","p","d1","hPa",971.71,"provisorisch"
"2026-03-07T00:00+0100","Zch_Schimmelstrasse","RainDur","d1","min",0.0,"provisorisch"
"2026-03-07T00:00+0100","Zch_Schimmelstrasse","T","d1","°C",10.88,"provisorisch"
"2026-03-07T00:00+0100","Zch_Schimmelstrasse","T_max_h1","d1","°C",16.61,"provisorisch"
"2026-03-07T00:00+0100","Zch_Schimmelstrasse","p","d1","hPa",974.15,"provisorisch"
"2026-03-07T00:00+0100","Zch_Stampfenbachstrasse","RainDur","d1","min",0.0,"provisorisch"
"2026-03-07T00:00+0100","Zch_Stampfenbachstrasse","StrGlo","d1","W/m2",157.29,"provisorisch"
"2026-03-07T00:00+0100","Zch_Stampfenbachstrasse","T","d1","°C",10.81,"provisorisch"
"2026-03-07T00:00+0100","Zch_Stampfenbachstrasse","T_max_h1","d1","°C",16.19,"provisorisch"
"2026-03-07T00:00+0100","Zch_Stampfenbachstrasse","p","d1","hPa",971.62,"provisorisch"
"2026-03-08T00:00+0100","Zch_Heubeeribüel","T","d1","°C",10.59,"provisorisch"
"2026-03-08T00:00+0100","Zch_Heubeeribüel","T_max_h1","d1","°C",15.28,"provisorisch"
"2026-03-08T00:00+0100","Zch_Heubeeribüel","p","d1","hPa",952.12,"provisorisch"
"2026-03-08T00:00+0100","Zch_Rosengartenstrasse","RainDur","d1","min",0.0,"provisorisch"
"2026-03-08T00:00+0100","Zch_Rosengartenstrasse","T","d1","°C",10.71,"provisorisch"
"2026-03-08T00:00+0100","Zch_Rosengartenstrasse","T_max_h1","d1","°C",16.66,"provisorisch"
"2026-03-08T00:00+0100","Zch_Rosengartenstrasse","p","d1","hPa",972.34,"provisorisch"
"2026-03-08T00:00+0100","Zch_Schimmelstrasse","RainDur","d1","min",0.0,"provisorisch"
"2026-03-08T00:00+0100","Zch_Schimmelstrasse","T","d1","°C",10.98,"provisorisch"
"2026-03-08T00:00+0100","Zch_Schimmelstrasse","T_max_h1","d1","°C",16.72,"provisorisch"
"2026-03-08T00:00+0100","Zch_Schimmelstrasse","p","d1","hPa",974.79,"provisorisch"
"2026-03-08T00:00+0100","Zch_Stampfenbachstrasse","RainDur","d1","min",0.0,"provisorisch"
"2026-03-08T00:00+0100","Zch_Stampfenbachstrasse","StrGlo","d1","W/m2",161.18,"provisorisch"
"2026-03-08T00:00+0100","Zch_Stampfenbachstrasse","T","d1","°C",11.08,"provisorisch"
"2026-03-08T00:00+0100","Zch_Stampfenbachstrasse","T_max_h1","d1","°C",16.62,"provisorisch"
"2026-03-08T00:00+0100","Zch_Stampfenbachstrasse","p","d1","hPa",972.26,"provisorisch"
"2026-03-09T00:00+0100","Zch_Heubeeribüel","T","d1","°C",10.5,"provisorisch"
"2026-03-09T00:00+0100","Zch_Heubeeribüel","T_max_h1","d1","°C",14.69,"provisorisch"
"2026-03-09T00:00+0100","Zch_Heubeeribüel","p","d1","hPa",950.26,"provisorisch"
"2026-03-09T00:00+0100","Zch_Rosengartenstrasse","RainDur","d1","min",0.0,"provisorisch"
"2026-03-09T00:00+0100","Zch_Rosengartenstrasse","T","d1","°C",11.14,"provisorisch"
"2026-03-09T00:00+0100","Zch_Rosengartenstrasse","T_max_h1","d1","°C",16.14,"provisorisch"
"2026-03-09T00:00+0100","Zch_Rosengartenstrasse","p","d1","hPa",970.44,"provisorisch"
"2026-03-09T00:00+0100","Zch_Schimmelstrasse","RainDur","d1","min",0.0,"provisorisch"
"2026-03-09T00:00+0100","Zch_Schimmelstrasse","T","d1","°C",11.26,"provisorisch"
"2026-03-09T00:00+0100","Zch_Schimmelstrasse","T_max_h1","d1","°C",16.46,"provisorisch"
"2026-03-09T00:00+0100","Zch_Schimmelstrasse","p","d1","hPa",972.9,"provisorisch"
"2026-03-09T00:00+0100","Zch_Stampfenbachstrasse","RainDur","d1","min",0.25,"provisorisch"
"2026-03-09T00:00+0100","Zch_Stampfenbachstrasse","StrGlo","d1","W/m2",128.75,"provisorisch"
"2026-03-09T00:00+0100","Zch_Stampfenbachstrasse","T","d1","°C",11.54,"provisorisch"
"2026-03-09T00:00+0100","Zch_Stampfenbachstrasse","T_max_h1","d1","°C",16.27,"provisorisch"
"2026-03-09T00:00+0100","Zch_Stampfenbachstrasse","p","d1","hPa",970.36,"provisorisch"
"2026-03-10T00:00+0100","Zch_Heubeeribüel","T","d1","°C",10.49,"provisorisch"
"2026-03-10T00:00+0100","Zch_Heubeeribüel","T_max_h1","d1","°C",15.7,"provisorisch"
"2026-03-10T00:00+0100","Zch_Heubeeribüel","p","d1","hPa",948.52,"provisorisch"
"2026-03-10T00:00+0100","Zch_Rosengartenstrasse","RainDur","d1","min",70.5,"provisorisch"
"2026-03-10T00:00+0100","Zch_Rosengartenstrasse","T","d1","°C",10.72,"provisorisch"
"2026-03-10T00:00+0100","Zch_Rosengartenstrasse","T_max_h1","d1","°C",16.66,"provisorisch"
"2026-03-10T00:00+0100","Zch_Rosengartenstrasse","p","d1","hPa",968.72,"provisorisch"
"2026-03-10T00:00+0100","Zch_Schimmelstrasse","RainDur","d1","min",72.13,"provisorisch"
"2026-03-10T00:00+0100","Zch_Schimmelstrasse","T","d1","°C",11.2,"provisorisch"
"2026-03-10T00:00+0100","Zch_Schimmelstrasse","T_max_h1","d1","°C",16.82,"provisorisch"
"2026-03-10T00:00+0100","Zch_Schimmelstrasse","p","d1","hPa",971.18,"provisorisch"
"2026-03-10T00:00+0100","Zch_Stampfenbachstrasse","RainDur","d1","min",72.62,"provisorisch"
"2026-03-10T00:00+0100","Zch_Stampfenbachstrasse","StrGlo","d1","W/m2",162.87,"provisorisch"
"2026-03-10T00:00+0100","Zch_Stampfenbachstrasse","T","d1","°C",11.19,"provisorisch"
"2026-03-10T00:00+0100","Zch_Stampfenbachstrasse","T_max_h1","d1","°C",16.67,"provisorisch"
"2026-03-10T00:00+0100","Zch_Stampfenbachstrasse","p","d1","hPa",968.68,"provisorisch"
"2026-03-11T00:00+0100","Zch_Heubeeribüel","T","d1","°C",9.55,"provisorisch"
"2026-03-11T00:00+0100","Zch_Heubeeribüel","T_max_h1","d1","°C",13.51,"provisorisch"
"2026-03-11T00:00+0100","Zch_Heubeeribüel","p","d1","hPa",948.49,"provisorisch"
"2026-03-11T00:00+0100","Zch_Rosengartenstrasse","RainDur","d1","min",326.15,"provisorisch"
"2026-03-11T00:00+0100","Zch_Rosengartenstrasse","T","d1","°C",11.35,"provisorisch"
"2026-03-11T00:00+0100","Zch_Rosengartenstrasse","T_max_h1","d1","°C",14.98,"provisorisch"
"2026-03-11T00:00+0100","Zch_Rosengartenstrasse","p","d1","hPa",968.67,"provisorisch"
"2026-03-11T00:00+0100","Zch_Schimmelstrasse","RainDur","d1","min",366.63,"provisorisch"
"2026-03-11T00:00+0100","Zch_Schimmelstrasse","T","d1","°C",11.74,"provisorisch"
"2026-03-11T00:00+0100","Zch_Schimmelstrasse","T_max_h1","d1","°C",15.02,"provisorisch"
"2026-03-11T00:00+0100","Zch_Schimmelstrasse","p","d1","hPa",971.16,"provisorisch"
"2026-03-11T00:00+0100","Zch_Stampfenbachstrasse","RainDur","d1","min",358.8,"provisorisch"
"2026-03-11T00:00+0100","Zch_Stampfenbachstrasse","StrGlo","d1","W/m2",110.39,"provisorisch"
"2026-03-11T00:00+0100","Zch_Stampfenbachstrasse","T","d1","°C",11.52,"provisorisch"
"2026-03-11T00:00+0100","Zch_Stampfenbachstrasse","T_max_h1","d1","°C",14.96,"provisorisch"
"2026-03-11T00:00+0100","Zch_Stampfenbachstrasse","p","d1","hPa",968.67,"provisorisch"
"2026-03-12T00:00+0100","Zch_Heubeeribüel","T","d1","°C",7.31,"provisorisch"
"2026-03-12T00:00+0100","Zch_Heubeeribüel","T_max_h1","d1","°C",10.4,"provisorisch"
"2026-03-12T00:00+0100","Zch_Heubeeribüel","p","d1","hPa",951.4,"provisorisch"
"2026-03-12T00:00+0100","Zch_Rosengartenstrasse","RainDur","d1","min",202.22,"provisorisch"
"2026-03-12T00:00+0100","Zch_Rosengartenstrasse","T","d1","°C",9.01,"provisorisch"
"2026-03-12T00:00+0100","Zch_Rosengartenstrasse","T_max_h1","d1","°C",12.08,"provisorisch"
"2026-03-12T00:00+0100","Zch_Rosengartenstrasse","p","d1","hPa",971.8,"provisorisch"
"2026-03-12T00:00+0100","Zch_Schimmelstrasse","RainDur","d1","min",276.77,"provisorisch"
"2026-03-12T00:00+0100","Zch_Schimmelstrasse","T","d1","°C",9.18,"provisorisch"
"2026-03-12T00:00+0100","Zch_Schimmelstrasse","T_max_h1","d1","°C",12.08,"provisorisch"
"2026-03-12T00:00+0100","Zch_Schimmelstrasse","p","d1","hPa",974.26,"provisorisch"
"2026-03-12T00:00+0100","Zch_Stampfenbachstrasse","RainDur","d1","min",222.37,"provisorisch"
"2026-03-12T00:00+0100","Zch_Stampfenbachstrasse","StrGlo","d1","W/m2",127.98,"provisorisch"
"2026-03-12T00:00+0100","Zch_Stampfenbachstrasse","T","d1","°C",9.25,"provisorisch"
"2026-03-12T00:00+0100","Zch_Stampfenbachstrasse","T_max_h1","d1","°C",12.22,"provisorisch"
"2026-03-12T00:00+0100","Zch_Stampfenbachstrasse","p","d1","hPa",971.77,"provisorisch"
"2026-03-13T00:00+0100","Zch_Heubeeribüel","T","d1","°C",8.58,"provisorisch"
"2026-03-13T00:00+0100","Zch_Heubeeribüel","T_max_h1","d1","°C",13.88,"provisorisch"
"2026-03-13T00:00+0100","Zch_Heubeeribüel","p","d1","hPa",942.51,"provisorisch"
"2026-03-13T00:00+0100","Zch_Rosengartenstrasse","RainDur","d1","min",0.0,"provisorisch"
"2026-03-13T00:00+0100","Zch_Rosengartenstrasse","T","d1","°C",9.45,"provisorisch"
"2026-03-13T00:00+0100","Zch_Rosengartenstrasse","T_max_h1","d1","°C",15.46,"provisorisch"
"2026-03-13T00:00+0100","Zch_Rosengartenstrasse","p","d1","hPa",962.57,"provisorisch"
"2026-03-13T00:00+0100","Zch_Schimmelstrasse","RainDur","d1","min",0.0,"provisorisch"
"2026-03-13T00:00+0100","Zch_Schimmelstrasse","T","d1","°C",9.87,"provisorisch"
"2026-03-13T00:00+0100","Zch_Schimmelstrasse","T_max_h1","d1","°C",15.62,"provisorisch"
"2026-03-13T00:00+0100","Zch_Schimmelstrasse","p","d1","hPa",965.05,"provisorisch"
"2026-03-13T00:00+0100","Zch_Stampfenbachstrasse","RainDur","d1","min",0.0,"provisorisch"
"2026-03-13T00:00+0100","Zch_Stampfenbachstrasse","StrGlo","d1","W/m2",177.67,"provisorisch"
"2026-03-13T00:00+0100","Zch_Stampfenbachstrasse","T","d1","°C",9.87,"provisorisch"
"2026-03-13T00:00+0100","Zch_Stampfenbachstrasse","T_max_h1","d1","°C",15.48,"provisorisch"
"2026-03-13T00:00+0100","Zch_Stampfenbachstrasse","p","d1","hPa",962.52,"provisorisch"
"2026-03-14T00:00+0100","Zch_Heubeeribüel","T","d1","°C",4.01,"provisorisch"
"2026-03-14T00:00+0100","Zch_Heubeeribüel","T_max_h1","d1","°C",10.12,"provisorisch"
"2026-03-14T00:00+0100","Zch_Heubeeribüel","p","d1","hPa",933.32,"provisorisch"
"2026-03-14T00:00+0100","Zch_Rosengartenstrasse","RainDur","d1","min",794.75,"provisorisch"
"2026-03-14T00:00+0100","Zch_Rosengartenstrasse","T","d1","°C",5.47,"provisorisch"
"2026-03-14T00:00+0100","Zch_Rosengartenstrasse","T_max_h1","d1","°C",10.64,"provisorisch"
"2026-03-14T00:00+0100","Zch_Rosengartenstrasse","p","d1","hPa",953.49,"provisorisch"
"2026-03-14T00:00+0100","Zch_Schimmelstrasse","RainDur","d1","min",904.65,"provisorisch"
"2026-03-14T00:00+0100","Zch_Schimmelstrasse","T","d1","°C",5.72,"provisorisch"
"2026-03-14T00:00+0100","Zch_Schimmelstrasse","T_max_h1","d1","°C",11.18,"provisorisch"
