"Datum","Geschaeft","Einheit_Code","Einheit_Name","Einheit_BFS","Einheit_BFSSub","Einheit_StimmenTotal","Partei","Partei_Kandstimmen","Partei_Zusatzstimmen","Partei_ParteistimmenTotal"
2023-10-22,"Nationalratswahl 2023","ZH154","Küsnacht",154,154,174099,"SVP",53026,1090,54116
2023-10-22,"Nationalratswahl 2023","ZH154","Küsnacht",154,154,174099,"SP",20112,400,20512
2023-10-22,"Nationalratswahl 2023","ZH154","Küsnacht",154,154,174099,"GP",11603,343,11946
2023-10-22,"Nationalratswahl 2023","ZH154","Küsnacht",154,154,174099,"GLP",22715,324,23039
2023-10-22,"Nationalratswahl 2023","ZH154","Küsnacht",154,154,174099,"FDP",44772,1194,45966
2023-10-22,"Nationalratswahl 2023","ZH154","Küsnacht",154,154,174099,"Mitte",12144,548,12692
2023-10-22,"Nationalratswahl 2023","ZH154","Küsnacht",154,154,174099,"EVP",2191,45,2236
2023-10-22,"Nationalratswahl 2023","ZH154","Küsnacht",154,154,174099,"FGA/AL/PDA",691,0,691
2023-10-22,"Nationalratswahl 2023","ZH154","Küsnacht",154,154,174099,"EDU",656,48,704
2023-10-22,"Nationalratswahl 2023","ZH154","Küsnacht",154,154,174099,"Übrige",1969,195,2164
2023-10-22,"Nationalratswahl 2023","ZH154","Küsnacht",154,154,174099,"SD",33,0,33
2023-10-22,"Nationalratswahl 2023","ZH155","Männedorf",155,155,148606,"SVP",36008,602,36610
2023-10-22,"Nationalratswahl 2023","ZH155","Männedorf",155,155,148606,"SP",25864,529,26393
2023-10-22,"Nationalratswahl 2023","ZH155","Männedorf",155,155,148606,"GP",13156,206,13362
2023-10-22,"Nationalratswahl 2023","ZH155","Männedorf",155,155,148606,"GLP",22631,502,23133
2023-10-22,"Nationalratswahl 2023","ZH155","Männedorf",155,155,148606,"FDP",23965,579,24544
2023-10-22,"Nationalratswahl 2023","ZH155","Männedorf",155,155,148606,"Mitte",13178,610,13788
2023-10-22,"Nationalratswahl 2023","ZH155","Männedorf",155,155,148606,"EVP",3421,2,3423
2023-10-22,"Nationalratswahl 2023","ZH155","Männedorf",155,155,148606,"FGA/AL/PDA",694,6,700
2023-10-22,"Nationalratswahl 2023","ZH155","Männedorf",155,155,148606,"EDU",2825,34,2859
2023-10-22,"Nationalratswahl 2023","ZH155","Männedorf",155,155,148606,"Übrige",3341,245,3586
2023-10-22,"Nationalratswahl 2023","ZH155","Männedorf",155,155,148606,"SD",208,0,208
2023-10-22,"Nationalratswahl 2023","ZH156","Meilen",156,156,178297,"SVP",51440,935,52375
2023-10-22,"Nationalratswahl 2023","ZH156","Meilen",156,156,178297,"SP",25039,423,25462
2023-10-22,"Nationalratswahl 2023","ZH156","Meilen",156,156,178297,"GP",11646,348,11994
2023-10-22,"Nationalratswahl 2023","ZH156","Meilen",156,156,178297,"GLP",24178,776,24954
2023-10-22,"Nationalratswahl 2023","ZH156","Meilen",156,156,178297,"FDP",39833,962,40795
2023-10-22,"Nationalratswahl 2023","ZH156","Meilen",156,156,178297,"Mitte",14584,675,15259
2023-10-22,"Nationalratswahl 2023","ZH156","Meilen",156,156,178297,"EVP",2463,108,2571
2023-10-22,"Nationalratswahl 2023","ZH156","Meilen",156,156,178297,"FGA/AL/PDA",569,0,569
2023-10-22,"Nationalratswahl 2023","ZH156","Meilen",156,156,178297,"EDU",1298,0,1298
2023-10-22,"Nationalratswahl 2023","ZH156","Meilen",156,156,178297,"Übrige",2621,141,2762
2023-10-22,"Nationalratswahl 2023","ZH156","Meilen",156,156,178297,"SD",258,0,258
2023-10-22,"Nationalratswahl 2023","ZH157","Oetwil am See",157,157,40666,"SVP",16808,337,17145
2023-10-22,"Nationalratswahl 2023","ZH157","Oetwil am See",157,157,40666,"SP",5691,173,5864
2023-10-22,"Nationalratswahl 2023","ZH157","Oetwil am See",157,157,40666,"GP",2629,78,2707
2023-10-22,"Nationalratswahl 2023","ZH157","Oetwil am See",157,157,40666,"GLP",4117,93,4210
2023-10-22,"Nationalratswahl 2023","ZH157","Oetwil am See",157,157,40666,"FDP",3676,137,3813
2023-10-22,"Nationalratswahl 2023","ZH157","Oetwil am See",157,157,40666,"Mitte",2761,76,2837
2023-10-22,"Nationalratswahl 2023","ZH157","Oetwil am See",157,157,40666,"EVP",905,36,941
2023-10-22,"Nationalratswahl 2023","ZH157","Oetwil am See",157,157,40666,"FGA/AL/PDA",194,4,198
2023-10-22,"Nationalratswahl 2023","ZH157","Oetwil am See",157,157,40666,"EDU",1356,3,1359
2023-10-22,"Nationalratswahl 2023","ZH157","Oetwil am See",157,157,40666,"Übrige",1464,54,1518
2023-10-22,"Nationalratswahl 2023","ZH157","Oetwil am See",157,157,40666,"SD",74,0,74
2023-10-22,"Nationalratswahl 2023","ZH158","Stäfa",158,158,196725,"SVP",47760,917,48677
2023-10-22,"Nationalratswahl 2023","ZH158","Stäfa",158,158,196725,"SP",37603,810,38413
2023-10-22,"Nationalratswahl 2023","ZH158","Stäfa",158,158,196725,"GP",17377,455,17832
2023-10-22,"Nationalratswahl 2023","ZH158","Stäfa",158,158,196725,"GLP",29037,735,29772
2023-10-22,"Nationalratswahl 2023","ZH158","Stäfa",158,158,196725,"FDP",32474,826,33300
2023-10-22,"Nationalratswahl 2023","ZH158","Stäfa",158,158,196725,"Mitte",14644,602,15246
2023-10-22,"Nationalratswahl 2023","ZH158","Stäfa",158,158,196725,"EVP",4599,58,4657
2023-10-22,"Nationalratswahl 2023","ZH158","Stäfa",158,158,196725,"FGA/AL/PDA",1088,0,1088
2023-10-22,"Nationalratswahl 2023","ZH158","Stäfa",158,158,196725,"EDU",3211,18,3229
2023-10-22,"Nationalratswahl 2023","ZH158","Stäfa",158,158,196725,"Übrige",4304,191,4495
2023-10-22,"Nationalratswahl 2023","ZH158","Stäfa",158,158,196725,"SD",16,0,16
2023-10-22,"Nationalratswahl 2023","ZH159","Uetikon am See",159,159,81374,"SVP",23694,471,24165
2023-10-22,"Nationalratswahl 2023","ZH159","Uetikon am See",159,159,81374,"SP",13145,162,13307
2023-10-22,"Nationalratswahl 2023","ZH159","Uetikon am See",159,159,81374,"GP",6201,92,6293
2023-10-22,"Nationalratswahl 2023","ZH159","Uetikon am See",159,159,81374,"GLP",10189,358,10547
2023-10-22,"Nationalratswahl 2023","ZH159","Uetikon am See",159,159,81374,"FDP",14850,477,15327
2023-10-22,"Nationalratswahl 2023","ZH159","Uetikon am See",159,159,81374,"Mitte",6730,380,7110
2023-10-22,"Nationalratswahl 2023","ZH159","Uetikon am See",159,159,81374,"EVP",1443,134,1577
2023-10-22,"Nationalratswahl 2023","ZH159","Uetikon am See",159,159,81374,"FGA/AL/PDA",429,7,436
2023-10-22,"Nationalratswahl 2023","ZH159","Uetikon am See",159,159,81374,"EDU",952,9,961
2023-10-22,"Nationalratswahl 2023","ZH159","Uetikon am See",159,159,81374,"Übrige",1487,116,1603
2023-10-22,"Nationalratswahl 2023","ZH159","Uetikon am See",159,159,81374,"SD",48,0,48
2023-10-22,"Nationalratswahl 2023","ZH160","Zumikon",160,160,71148,"SVP",20201,233,20434
2023-10-22,"Nationalratswahl 2023","ZH160","Zumikon",160,160,71148,"SP",7713,123,7836
2023-10-22,"Nationalratswahl 2023","ZH160","Zumikon",160,160,71148,"GP",3321,28,3349
2023-10-22,"Nationalratswahl 2023","ZH160","Zumikon",160,160,71148,"GLP",9343,204,9547
2023-10-22,"Nationalratswahl 2023","ZH160","Zumikon",160,160,71148,"FDP",21368,428,21796
2023-10-22,"Nationalratswahl 2023","ZH160","Zumikon",160,160,71148,"Mitte",5077,160,5237
2023-10-22,"Nationalratswahl 2023","ZH160","Zumikon",160,160,71148,"EVP",743,27,770
2023-10-22,"Nationalratswahl 2023","ZH160","Zumikon",160,160,71148,"FGA/AL/PDA",204,0,204
2023-10-22,"Nationalratswahl 2023","ZH160","Zumikon",160,160,71148,"EDU",476,1,477
2023-10-22,"Nationalratswahl 2023","ZH160","Zumikon",160,160,71148,"Übrige",1373,111,1484
2023-10-22,"Nationalratswahl 2023","ZH160","Zumikon",160,160,71148,"SD",14,0,14
2023-10-22,"Nationalratswahl 2023","ZH161","Zollikon",161,161,156339,"SVP",37603,714,38317
2023-10-22,"Nationalratswahl 2023","ZH161","Zollikon",161,161,156339,"SP",22513,477,22990
2023-10-22,"Nationalratswahl 2023","ZH161","Zollikon",161,161,156339,"GP",9452,235,9687
2023-10-22,"Nationalratswahl 2023","ZH161","Zollikon",161,161,156339,"GLP",21356,489,21845
2023-10-22,"Nationalratswahl 2023","ZH161","Zollikon",161,161,156339,"FDP",45008,1363,46371
2023-10-22,"Nationalratswahl 2023","ZH161","Zollikon",161,161,156339,"Mitte",10428,398,10826
2023-10-22,"Nationalratswahl 2023","ZH161","Zollikon",161,161,156339,"EVP",2174,12,2186
2023-10-22,"Nationalratswahl 2023","ZH161","Zollikon",161,161,156339,"FGA/AL/PDA",643,0,643
2023-10-22,"Nationalratswahl 2023","ZH161","Zollikon",161,161,156339,"EDU",847,21,868
2023-10-22,"Nationalratswahl 2023","ZH161","Zollikon",161,161,156339,"Übrige",2399,110,2509
2023-10-22,"Nationalratswahl 2023","ZH161","Zollikon",161,161,156339,"SD",97,0,97
2023-10-22,"Nationalratswahl 2023","ZH172","Fehraltorf",172,172,73394,"SVP",24640,296,24936
2023-10-22,"Nationalratswahl 2023","ZH172","Fehraltorf",172,172,73394,"SP",9861,394,10255
2023-10-22,"Nationalratswahl 2023","ZH172","Fehraltorf",172,172,73394,"GP",4870,53,4923
2023-10-22,"Nationalratswahl 2023","ZH172","Fehraltorf",172,172,73394,"GLP",8733,403,9136
2023-10-22,"Nationalratswahl 2023","ZH172","Fehraltorf",172,172,73394,"FDP",9579,399,9978
2023-10-22,"Nationalratswahl 2023","ZH172","Fehraltorf",172,172,73394,"Mitte",7244,274,7518
2023-10-22,"Nationalratswahl 2023","ZH172","Fehraltorf",172,172,73394,"EVP",2121,42,2163
2023-10-22,"Nationalratswahl 2023","ZH172","Fehraltorf",172,172,73394,"FGA/AL/PDA",277,0,277
2023-10-22,"Nationalratswahl 2023","ZH172","Fehraltorf",172,172,73394,"EDU",1602,58,1660
2023-10-22,"Nationalratswahl 2023","ZH172","Fehraltorf",172,172,73394,"Übrige",2415,83,2498
2023-10-22,"Nationalratswahl 2023","ZH172","Fehraltorf",172,172,73394,"SD",50,0,50
2023-10-22,"Nationalratswahl 2023","ZH173","Hittnau",173,173,50394,"SVP",19697,365,20062
2023-10-22,"Nationalratswahl 2023","ZH173","Hittnau",173,173,50394,"SP",5511,95,5606
2023-10-22,"Nationalratswahl 2023","ZH173","Hittnau",173,173,50394,"GP",3247,49,3296
2023-10-22,"Nationalratswahl 2023","ZH173","Hittnau",173,173,50394,"GLP",5133,162,5295
2023-10-22,"Nationalratswahl 2023","ZH173","Hittnau",173,173,50394,"FDP",4282,48,4330
2023-10-22,"Nationalratswahl 2023","ZH173","Hittnau",173,173,50394,"Mitte",3950,30,3980
2023-10-22,"Nationalratswahl 2023","ZH173","Hittnau",173,173,50394,"EVP",2729,1,2730
2023-10-22,"Nationalratswahl 2023","ZH173","Hittnau",173,173,50394,"FGA/AL/PDA",254,0,254
2023-10-22,"Nationalratswahl 2023","ZH173","Hittnau",173,173,50394,"EDU",1705,0,1705
2023-10-22,"Nationalratswahl 2023","ZH173","Hittnau",173,173,50394,"Übrige",2991,81,3072
2023-10-22,"Nationalratswahl 2023","ZH173","Hittnau",173,173,50394,"SD",64,0,64
2023-10-22,"Nationalratswahl 2023","ZH176","Lindau",176,176,63515,"SVP",24981,698,25679
2023-10-22,"Nationalratswahl 2023","ZH176","Lindau",176,176,63515,"SP",8292,349,8641
2023-10-22,"Nationalratswahl 2023","ZH176","Lindau",176,176,63515,"GP",3695,173,3868
2023-10-22,"Nationalratswahl 2023","ZH176","Lindau",176,176,63515,"GLP",5728,152,5880
2023-10-22,"Nationalratswahl 2023","ZH176","Lindau",176,176,63515,"FDP",7354,77,7431
2023-10-22,"Nationalratswahl 2023","ZH176","Lindau",176,176,63515,"Mitte",5123,178,5301
2023-10-22,"Nationalratswahl 2023","ZH176","Lindau",176,176,63515,"EVP",2328,32,2360
2023-10-22,"Nationalratswahl 2023","ZH176","Lindau",176,176,63515,"FGA/AL/PDA",95,0,95
2023-10-22,"Nationalratswahl 2023","ZH176","Lindau",176,176,63515,"EDU",2494,22,2516
2023-10-22,"Nationalratswahl 2023","ZH176","Lindau",176,176,63515,"Übrige",1346,140,1486
2023-10-22,"Nationalratswahl 2023","ZH176","Lindau",176,176,63515,"SD",258,0,258
2023-10-22,"Nationalratswahl 2023","ZH177","Pfäffikon",177,177,149807,"SVP",43657,1181,44838
2023-10-22,"Nationalratswahl 2023","ZH177","Pfäffikon",177,177,149807,"SP",22939,434,23373
2023-10-22,"Nationalratswahl 2023","ZH177","Pfäffikon",177,177,149807,"GP",12830,229,13059
2023-10-22,"Nationalratswahl 2023","ZH177","Pfäffikon",177,177,149807,"GLP",16526,512,17038
2023-10-22,"Nationalratswahl 2023","ZH177","Pfäffikon",177,177,149807,"FDP",15053,607,15660
2023-10-22,"Nationalratswahl 2023","ZH177","Pfäffikon",177,177,149807,"Mitte",13745,599,14344
2023-10-22,"Nationalratswahl 2023","ZH177","Pfäffikon",177,177,149807,"EVP",10521,268,10789
2023-10-22,"Nationalratswahl 2023","ZH177","Pfäffikon",177,177,149807,"FGA/AL/PDA",769,0,769
2023-10-22,"Nationalratswahl 2023","ZH177","Pfäffikon",177,177,149807,"EDU",3478,39,3517
2023-10-22,"Nationalratswahl 2023","ZH177","Pfäffikon",177,177,149807,"Übrige",6141,200,6341
2023-10-22,"Nationalratswahl 2023","ZH177","Pfäffikon",177,177,149807,"SD",79,0,79
2023-10-22,"Nationalratswahl 2023","ZH178","Russikon",178,178,60666,"SVP",25653,345,25998
2023-10-22,"Nationalratswahl 2023","ZH178","Russikon",178,178,60666,"SP",5691,192,5883
2023-10-22,"Nationalratswahl 2023","ZH178","Russikon",178,178,60666,"GP",3279,25,3304
2023-10-22,"Nationalratswahl 2023","ZH178","Russikon",178,178,60666,"GLP",5857,44,5901
2023-10-22,"Nationalratswahl 2023","ZH178","Russikon",178,178,60666,"FDP",8218,222,8440
2023-10-22,"Nationalratswahl 2023","ZH178","Russikon",178,178,60666,"Mitte",4656,227,4883
2023-10-22,"Nationalratswahl 2023","ZH178","Russikon",178,178,60666,"EVP",2362,34,2396
2023-10-22,"Nationalratswahl 2023","ZH178","Russikon",178,178,60666,"FGA/AL/PDA",180,0,180
2023-10-22,"Nationalratswahl 2023","ZH178","Russikon",178,178,60666,"EDU",1305,25,1330
2023-10-22,"Nationalratswahl 2023","ZH178","Russikon",178,178,60666,"Übrige",2280,52,2332
2023-10-22,"Nationalratswahl 2023","ZH178","Russikon",178,178,60666,"SD",19,0,19
2023-10-22,"Nationalratswahl 2023","ZH180","Weisslingen",180,180,44549,"SVP",18601,209,18810
2023-10-22,"Nationalratswahl 2023","ZH180","Weisslingen",180,180,44549,"SP",5034,93,5127
2023-10-22,"Nationalratswahl 2023","ZH180","Weisslingen",180,180,44549,"GP",2405,81,2486
2023-10-22,"Nationalratswahl 2023","ZH180","Weisslingen",180,180,44549,"GLP",5936,181,6117
2023-10-22,"Nationalratswahl 2023","ZH180","Weisslingen",180,180,44549,"FDP",3722,95,3817
2023-10-22,"Nationalratswahl 2023","ZH180","Weisslingen",180,180,44549,"Mitte",3487,139,3626
2023-10-22,"Nationalratswahl 2023","ZH180","Weisslingen",180,180,44549,"EVP",1780,57,1837
2023-10-22,"Nationalratswahl 2023","ZH180","Weisslingen",180,180,44549,"FGA/AL/PDA",128,0,128
2023-10-22,"Nationalratswahl 2023","ZH180","Weisslingen",180,180,44549,"EDU",1048,1,1049
2023-10-22,"Nationalratswahl 2023","ZH180","Weisslingen",180,180,44549,"Übrige",1370,62,1432
2023-10-22,"Nationalratswahl 2023","ZH180","Weisslingen",180,180,44549,"SD",119,1,120
2023-10-22,"Nationalratswahl 2023","ZH181","Wila",181,181,23777,"SVP",11806,116,11922
2023-10-22,"Nationalratswahl 2023","ZH181","Wila",181,181,23777,"SP",2508,47,2555
2023-10-22,"Nationalratswahl 2023","ZH181","Wila",181,181,23777,"GP",1547,0,1547
2023-10-22,"Nationalratswahl 2023","ZH181","Wila",181,181,23777,"GLP",1902,17,1919
2023-10-22,"Nationalratswahl 2023","ZH181","Wila",181,181,23777,"FDP",1247,30,1277
2023-10-22,"Nationalratswahl 2023","ZH181","Wila",181,181,23777,"Mitte",1533,76,1609
2023-10-22,"Nationalratswahl 2023","ZH181","Wila",181,181,23777,"EVP",791,36,827
2023-10-22,"Nationalratswahl 2023","ZH181","Wila",181,181,23777,"FGA/AL/PDA",110,0,110
2023-10-22,"Nationalratswahl 2023","ZH181","Wila",181,181,23777,"EDU",888,0,888
2023-10-22,"Nationalratswahl 2023","ZH181","Wila",181,181,23777,"Übrige",1114,4,1118
2023-10-22,"Nationalratswahl 2023","ZH181","Wila",181,181,23777,"SD",5,0,5
2023-10-22,"Nationalratswahl 2023","ZH182","Wildberg",182,182,14177,"SVP",7082,186,7268
2023-10-22,"Nationalratswahl 2023","ZH182","Wildberg",182,182,14177,"SP",1587,26,1613
2023-10-22,"Nationalratswahl 2023","ZH182","Wildberg",182,182,14177,"GP",545,0,545
2023-10-22,"Nationalratswahl 2023","ZH182","Wildberg",182,182,14177,"GLP",1212,11,1223
2023-10-22,"Nationalratswahl 2023","ZH182","Wildberg",182,182,14177,"FDP",1236,7,1243
2023-10-22,"Nationalratswahl 2023","ZH182","Wildberg",182,182,14177,"Mitte",835,0,835
2023-10-22,"Nationalratswahl 2023","ZH182","Wildberg",182,182,14177,"EVP",435,0,435
2023-10-22,"Nationalratswahl 2023","ZH182","Wildberg",182,182,14177,"FGA/AL/PDA",151,0,151
2023-10-22,"Nationalratswahl 2023","ZH182","Wildberg",182,182,14177,"EDU",296,1,297
2023-10-22,"Nationalratswahl 2023","ZH182","Wildberg",182,182,14177,"Übrige",551,16,567
2023-10-22,"Nationalratswahl 2023","ZH182","Wildberg",182,182,14177,"SD",0,0,0
2023-10-22,"Nationalratswahl 2023","ZH191","Dübendorf",191,191,232823,"SVP",70386,1853,72239
2023-10-22,"Nationalratswahl 2023","ZH191","Dübendorf",191,191,232823,"SP",40744,1019,41763
2023-10-22,"Nationalratswahl 2023","ZH191","Dübendorf",191,191,232823,"GP",16638,607,17245
2023-10-22,"Nationalratswahl 2023","ZH191","Dübendorf",191,191,232823,"GLP",35513,669,36182
2023-10-22,"Nationalratswahl 2023","ZH191","Dübendorf",191,191,232823,"FDP",23606,826,24432
2023-10-22,"Nationalratswahl 2023","ZH191","Dübendorf",191,191,232823,"Mitte",22188,636,22824
2023-10-22,"Nationalratswahl 2023","ZH191","Dübendorf",191,191,232823,"EVP",5037,100,5137
2023-10-22,"Nationalratswahl 2023","ZH191","Dübendorf",191,191,232823,"FGA/AL/PDA",1839,25,1864
2023-10-22,"Nationalratswahl 2023","ZH191","Dübendorf",191,191,232823,"EDU",2848,2,2850
2023-10-22,"Nationalratswahl 2023","ZH191","Dübendorf",191,191,232823,"Übrige",6834,938,7772
2023-10-22,"Nationalratswahl 2023","ZH191","Dübendorf",191,191,232823,"SD",514,1,515
2023-10-22,"Nationalratswahl 2023","ZH192","Egg",192,192,100973,"SVP",34589,285,34874
2023-10-22,"Nationalratswahl 2023","ZH192","Egg",192,192,100973,"SP",14397,299,14696
2023-10-22,"Nationalratswahl 2023","ZH192","Egg",192,192,100973,"GP",7611,94,7705
2023-10-22,"Nationalratswahl 2023","ZH192","Egg",192,192,100973,"GLP",11731,315,12046
2023-10-22,"Nationalratswahl 2023","ZH192","Egg",192,192,100973,"FDP",14314,295,14609
2023-10-22,"Nationalratswahl 2023","ZH192","Egg",192,192,100973,"Mitte",8919,187,9106
2023-10-22,"Nationalratswahl 2023","ZH192","Egg",192,192,100973,"EVP",2546,86,2632
2023-10-22,"Nationalratswahl 2023","ZH192","Egg",192,192,100973,"FGA/AL/PDA",287,0,287
2023-10-22,"Nationalratswahl 2023","ZH192","Egg",192,192,100973,"EDU",1232,36,1268
2023-10-22,"Nationalratswahl 2023","ZH192","Egg",192,192,100973,"Übrige",3554,77,3631
2023-10-22,"Nationalratswahl 2023","ZH192","Egg",192,192,100973,"SD",119,0,119
2023-10-22,"Nationalratswahl 2023","ZH193","Fällanden",193,193,89697,"SVP",26333,715,27048
2023-10-22,"Nationalratswahl 2023","ZH193","Fällanden",193,193,89697,"SP",15391,297,15688
2023-10-22,"Nationalratswahl 2023","ZH193","Fällanden",193,193,89697,"GP",6752,50,6802
2023-10-22,"Nationalratswahl 2023","ZH193","Fällanden",193,193,89697,"GLP",10989,349,11338
2023-10-22,"Nationalratswahl 2023","ZH193","Fällanden",193,193,89697,"FDP",14293,262,14555
2023-10-22,"Nationalratswahl 2023","ZH193","Fällanden",193,193,89697,"Mitte",8142,275,8417
2023-10-22,"Nationalratswahl 2023","ZH193","Fällanden",193,193,89697,"EVP",1663,10,1673
2023-10-22,"Nationalratswahl 2023","ZH193","Fällanden",193,193,89697,"FGA/AL/PDA",558,0,558
2023-10-22,"Nationalratswahl 2023","ZH193","Fällanden",193,193,89697,"EDU",663,2,665
2023-10-22,"Nationalratswahl 2023","ZH193","Fällanden",193,193,89697,"Übrige",2703,218,2921
2023-10-22,"Nationalratswahl 2023","ZH193","Fällanden",193,193,89697,"SD",32,0,32
2023-10-22,"Nationalratswahl 2023","ZH194","Greifensee",194,194,58626,"SVP",14384,207,14591
2023-10-22,"Nationalratswahl 2023","ZH194","Greifensee",194,194,58626,"SP",11601,295,11896
2023-10-22,"Nationalratswahl 2023","ZH194","Greifensee",194,194,58626,"GP",5696,57,5753
2023-10-22,"Nationalratswahl 2023","ZH194","Greifensee",194,194,58626,"GLP",8082,332,8414
2023-10-22,"Nationalratswahl 2023","ZH194","Greifensee",194,194,58626,"FDP",7800,276,8076
2023-10-22,"Nationalratswahl 2023","ZH194","Greifensee",194,194,58626,"Mitte",4843,163,5006
2023-10-22,"Nationalratswahl 2023","ZH194","Greifensee",194,194,58626,"EVP",1705,8,1713
2023-10-22,"Nationalratswahl 2023","ZH194","Greifensee",194,194,58626,"FGA/AL/PDA",253,0,253
2023-10-22,"Nationalratswahl 2023","ZH194","Greifensee",194,194,58626,"EDU",1295,0,1295
2023-10-22,"Nationalratswahl 2023","ZH194","Greifensee",194,194,58626,"Übrige",1536,87,1623
2023-10-22,"Nationalratswahl 2023","ZH194","Greifensee",194,194,58626,"SD",6,0,6
2023-10-22,"Nationalratswahl 2023","ZH195","Maur",195,195,128936,"SVP",39384,613,39997
2023-10-22,"Nationalratswahl 2023","ZH195","Maur",195,195,128936,"SP",17115,266,17381
2023-10-22,"Nationalratswahl 2023","ZH195","Maur",195,195,128936,"GP",7804,230,8034
2023-10-22,"Nationalratswahl 2023","ZH195","Maur",195,195,128936,"GLP",16815,392,17207
2023-10-22,"Nationalratswahl 2023","ZH195","Maur",195,195,128936,"FDP",24145,473,24618
2023-10-22,"Nationalratswahl 2023","ZH195","Maur",195,195,128936,"Mitte",12230,350,12580
2023-10-22,"Nationalratswahl 2023","ZH195","Maur",195,195,128936,"EVP",2589,102,2691
2023-10-22,"Nationalratswahl 2023","ZH195","Maur",195,195,128936,"FGA/AL/PDA",435,0,435
2023-10-22,"Nationalratswahl 2023","ZH195","Maur",195,195,128936,"EDU",2231,49,2280
2023-10-22,"Nationalratswahl 2023","ZH195","Maur",195,195,128936,"Übrige",3464,228,3692
2023-10-22,"Nationalratswahl 2023","ZH195","Maur",195,195,128936,"SD",21,0,21
2023-10-22,"Nationalratswahl 2023","ZH196","Mönchaltorf",196,196,48571,"SVP",16769,227,16996
2023-10-22,"Nationalratswahl 2023","ZH196","Mönchaltorf",196,196,48571,"SP",8374,254,8628
2023-10-22,"Nationalratswahl 2023","ZH196","Mönchaltorf",196,196,48571,"GP",3387,73,3460
2023-10-22,"Nationalratswahl 2023","ZH196","Mönchaltorf",196,196,48571,"GLP",5396,103,5499
2023-10-22,"Nationalratswahl 2023","ZH196","Mönchaltorf",196,196,48571,"FDP",5544,129,5673
2023-10-22,"Nationalratswahl 2023","ZH196","Mönchaltorf",196,196,48571,"Mitte",3512,91,3603
2023-10-22,"Nationalratswahl 2023","ZH196","Mönchaltorf",196,196,48571,"EVP",1277,0,1277
2023-10-22,"Nationalratswahl 2023","ZH196","Mönchaltorf",196,196,48571,"FGA/AL/PDA",210,32,242
2023-10-22,"Nationalratswahl 2023","ZH196","Mönchaltorf",196,196,48571,"EDU",1336,10,1346
2023-10-22,"Nationalratswahl 2023","ZH196","Mönchaltorf",196,196,48571,"Übrige",1644,136,1780
2023-10-22,"Nationalratswahl 2023","ZH196","Mönchaltorf",196,196,48571,"SD",67,0,67
2023-10-22,"Nationalratswahl 2023","ZH197","Schwerzenbach",197,197,49483,"SVP",12914,287,13201
2023-10-22,"Nationalratswahl 2023","ZH197","Schwerzenbach",197,197,49483,"SP",8132,163,8295
2023-10-22,"Nationalratswahl 2023","ZH197","Schwerzenbach",197,197,49483,"GP",5378,57,5435
2023-10-22,"Nationalratswahl 2023","ZH197","Schwerzenbach",197,197,49483,"GLP",7789,228,8017
2023-10-22,"Nationalratswahl 2023","ZH197","Schwerzenbach",197,197,49483,"FDP",5865,129,5994
2023-10-22,"Nationalratswahl 2023","ZH197","Schwerzenbach",197,197,49483,"Mitte",4226,203,4429
2023-10-22,"Nationalratswahl 2023","ZH197","Schwerzenbach",197,197,49483,"EVP",1573,41,1614
2023-10-22,"Nationalratswahl 2023","ZH197","Schwerzenbach",197,197,49483,"FGA/AL/PDA",142,0,142
2023-10-22,"Nationalratswahl 2023","ZH197","Schwerzenbach",197,197,49483,"EDU",444,0,444
2023-10-22,"Nationalratswahl 2023","ZH197","Schwerzenbach",197,197,49483,"Übrige",1822,80,1902
2023-10-22,"Nationalratswahl 2023","ZH197","Schwerzenbach",197,197,49483,"SD",10,0,10
2023-10-22,"Nationalratswahl 2023","ZH198","Uster",198,198,404423,"SVP",100662,1232,101894
2023-10-22,"Nationalratswahl 2023","ZH198","Uster",198,198,404423,"SP",83746,1488,85234
2023-10-22,"Nationalratswahl 2023","ZH198","Uster",198,198,404423,"GP",44840,766,45606
2023-10-22,"Nationalratswahl 2023","ZH198","Uster",198,198,404423,"GLP",57867,932,58799
2023-10-22,"Nationalratswahl 2023","ZH198","Uster",198,198,404423,"FDP",43369,945,44314
2023-10-22,"Nationalratswahl 2023","ZH198","Uster",198,198,404423,"Mitte",30487,856,31343
2023-10-22,"Nationalratswahl 2023","ZH198","Uster",198,198,404423,"EVP",13541,124,13665
2023-10-22,"Nationalratswahl 2023","ZH198","Uster",198,198,404423,"FGA/AL/PDA",3535,15,3550
2023-10-22,"Nationalratswahl 2023","ZH198","Uster",198,198,404423,"EDU",7777,104,7881
2023-10-22,"Nationalratswahl 2023","ZH198","Uster",198,198,404423,"Übrige",11446,344,11790
2023-10-22,"Nationalratswahl 2023","ZH198","Uster",198,198,404423,"SD",279,68,347
2023-10-22,"Nationalratswahl 2023","ZH199","Volketswil",199,199,153816,"SVP",65479,1356,66835
2023-10-22,"Nationalratswahl 2023","ZH199","Volketswil",199,199,153816,"SP",19849,699,20548
2023-10-22,"Nationalratswahl 2023","ZH199","Volketswil",199,199,153816,"GP",8453,174,8627
2023-10-22,"Nationalratswahl 2023","ZH199","Volketswil",199,199,153816,"GLP",16850,436,17286
2023-10-22,"Nationalratswahl 2023","ZH199","Volketswil",199,199,153816,"FDP",9638,1054,10692
2023-10-22,"Nationalratswahl 2023","ZH199","Volketswil",199,199,153816,"Mitte",18247,1241,19488
